country,year,predicted_value,metric
Indonesia,2029,0.0,biodiversity_loss
Indonesia,2030,0.0,biodiversity_loss
Indonesia,2031,0.0,biodiversity_loss
Indonesia,2032,0.0,biodiversity_loss
Indonesia,2033,0.0,biodiversity_loss
Indonesia,2034,0.0,biodiversity_loss
Indonesia,2035,0.0,biodiversity_loss
Indonesia,2036,0.0,biodiversity_loss
Indonesia,2037,0.0,biodiversity_loss
Indonesia,2038,0.0,biodiversity_loss
Indonesia,2039,0.0,biodiversity_loss
Indonesia,2040,0.0,biodiversity_loss
Indonesia,2041,0.0,biodiversity_loss
Indonesia,2042,0.0,biodiversity_loss
Indonesia,2043,0.0,biodiversity_loss
Indonesia,2044,0.0,biodiversity_loss
Indonesia,2045,0.0,biodiversity_loss
International Waters,2026,0.0,biodiversity_loss
International Waters,2027,0.0,biodiversity_loss
International Waters,2028,0.0,biodiversity_loss
International Waters,2029,0.0,biodiversity_loss
International Waters,2030,0.0,biodiversity_loss
International Waters,2031,0.0,biodiversity_loss
International Waters,2032,0.0,biodiversity_loss
International Waters,2033,0.0,biodiversity_loss
International Waters,2034,0.0,biodiversity_loss
International Waters,2035,0.0,biodiversity_loss
International Waters,2036,0.0,biodiversity_loss
International Waters,2037,0.0,biodiversity_loss
International Waters,2038,0.0,biodiversity_loss
International Waters,2039,0.0,biodiversity_loss
International Waters,2040,0.0,biodiversity_loss
International Waters,2041,0.0,biodiversity_loss
International Waters,2042,0.0,biodiversity_loss
International Waters,2043,0.0,biodiversity_loss
International Waters,2044,0.0,biodiversity_loss
International Waters,2045,0.0,biodiversity_loss
"Iran, Islamic Republic Of",2026,0.0,biodiversity_loss
"Iran, Islamic Republic Of",2027,0.0,biodiversity_loss
"Iran, Islamic Republic Of",2028,0.0,biodiversity_loss
"Iran, Islamic Republic Of",2029,0.0,biodiversity_loss
"Iran, Islamic Republic Of",2030,0.0,biodiversity_loss
"Iran, Islamic Republic Of",2031,0.0,biodiversity_loss
"Iran, Islamic Republic Of",2032,0.0,biodiversity_loss
"Iran, Islamic Republic Of",2033,0.0,biodiversity_loss
"Iran, Islamic Republic Of",2034,0.0,biodiversity_loss
"Iran, Islamic Republic Of",2035,0.0,biodiversity_loss
"Iran, Islamic Republic Of",2036,0.0,biodiversity_loss
"Iran, Islamic Republic Of",2037,0.0,biodiversity_loss
"Iran, Islamic Republic Of",2038,0.0,biodiversity_loss
"Iran, Islamic Republic Of",2039,0.0,biodiversity_loss
"Iran, Islamic Republic Of",2040,0.0,biodiversity_loss
"Iran, Islamic Republic Of",2041,0.0,biodiversity_loss
"Iran, Islamic Republic Of",2042,0.0,biodiversity_loss
"Iran, Islamic Republic Of",2043,0.0,biodiversity_loss
"Iran, Islamic Republic Of",2044,0.0,biodiversity_loss
"Iran, Islamic Republic Of",2045,0.0,biodiversity_loss
Ireland,2026,0.0,biodiversity_loss
Ireland,2027,0.0,biodiversity_loss
Ireland,2028,0.0,biodiversity_loss
Ireland,2029,0.0,biodiversity_loss
Ireland,2030,0.0,biodiversity_loss
Ireland,2031,0.0,biodiversity_loss
Ireland,2032,0.0,biodiversity_loss
Ireland,2033,0.0,biodiversity_loss
Ireland,2034,0.0,biodiversity_loss
Ireland,2035,0.0,biodiversity_loss
Ireland,2036,0.0,biodiversity_loss
Ireland,2037,0.0,biodiversity_loss
Ireland,2038,0.0,biodiversity_loss
Ireland,2039,0.0,biodiversity_loss
Ireland,2040,0.0,biodiversity_loss
Ireland,2041,0.0,biodiversity_loss
Ireland,2042,0.0,biodiversity_loss
Ireland,2043,0.0,biodiversity_loss
Ireland,2044,0.0,biodiversity_loss
Ireland,2045,0.0,biodiversity_loss
Israel,2026,0.0,biodiversity_loss
Israel,2027,0.0,biodiversity_loss
Israel,2028,0.0,biodiversity_loss
Israel,2029,0.0,biodiversity_loss
Israel,2030,0.0,biodiversity_loss
Israel,2031,0.0,biodiversity_loss
Israel,2032,0.0,biodiversity_loss
Israel,2033,0.0,biodiversity_loss
Israel,2034,0.0,biodiversity_loss
Israel,2035,0.0,biodiversity_loss
Israel,2036,0.0,biodiversity_loss
Israel,2037,0.0,biodiversity_loss
Israel,2038,0.0,biodiversity_loss
Israel,2039,0.0,biodiversity_loss
Israel,2040,0.0,biodiversity_loss
Israel,2041,0.0,biodiversity_loss
Israel,2042,0.0,biodiversity_loss
Israel,2043,0.0,biodiversity_loss
Israel,2044,0.0,biodiversity_loss
Israel,2045,0.0,biodiversity_loss
Italy,2026,0.0,biodiversity_loss
Italy,2027,0.0,biodiversity_loss
Italy,2028,0.0,biodiversity_loss
Italy,2029,0.0,biodiversity_loss
Italy,2030,0.0,biodiversity_loss
Italy,2031,0.0,biodiversity_loss
Italy,2032,0.0,biodiversity_loss
Italy,2033,0.0,biodiversity_loss
Italy,2034,0.0,biodiversity_loss
Italy,2035,0.0,biodiversity_loss
Italy,2036,0.0,biodiversity_loss
Italy,2037,0.0,biodiversity_loss
Italy,2038,0.0,biodiversity_loss
Italy,2039,0.0,biodiversity_loss
Italy,2040,0.0,biodiversity_loss
Italy,2041,0.0,biodiversity_loss
Italy,2042,0.0,biodiversity_loss
Italy,2043,0.0,biodiversity_loss
Italy,2044,0.0,biodiversity_loss
Italy,2045,0.0,biodiversity_loss
Jamaica,2026,0.0,biodiversity_loss
Jamaica,2027,0.0,biodiversity_loss
Jamaica,2028,0.0,biodiversity_loss
Jamaica,2029,0.0,biodiversity_loss
Jamaica,2030,0.0,biodiversity_loss
Jamaica,2031,0.0,biodiversity_loss
Jamaica,2032,0.0,biodiversity_loss
Jamaica,2033,0.0,biodiversity_loss
Jamaica,2034,0.0,biodiversity_loss
Jamaica,2035,0.0,biodiversity_loss
Jamaica,2036,0.0,biodiversity_loss
Jamaica,2037,0.0,biodiversity_loss
Jamaica,2038,0.0,biodiversity_loss
Jamaica,2039,0.0,biodiversity_loss
Jamaica,2040,0.0,biodiversity_loss
Jamaica,2041,0.0,biodiversity_loss
Jamaica,2042,0.0,biodiversity_loss
Jamaica,2043,0.0,biodiversity_loss
Jamaica,2044,0.0,biodiversity_loss
Jamaica,2045,0.0,biodiversity_loss
Japan,2026,0.0,biodiversity_loss
Japan,2027,0.0,biodiversity_loss
Japan,2028,0.0,biodiversity_loss
Japan,2029,0.0,biodiversity_loss
Japan,2030,0.0,biodiversity_loss
Japan,2031,0.0,biodiversity_loss
Japan,2032,0.0,biodiversity_loss
Japan,2033,0.0,biodiversity_loss
Japan,2034,0.0,biodiversity_loss
Japan,2035,0.0,biodiversity_loss
Japan,2036,0.0,biodiversity_loss
Japan,2037,0.0,biodiversity_loss
Japan,2038,0.0,biodiversity_loss
Japan,2039,0.0,biodiversity_loss
Japan,2040,0.0,biodiversity_loss
Japan,2041,0.0,biodiversity_loss
Japan,2042,0.0,biodiversity_loss
Japan,2043,0.0,biodiversity_loss
Japan,2044,0.0,biodiversity_loss
Japan,2045,0.0,biodiversity_loss
Jordan,2026,0.0,biodiversity_loss
Jordan,2027,0.0,biodiversity_loss
Jordan,2028,0.0,biodiversity_loss
Jordan,2029,0.0,biodiversity_loss
Jordan,2030,0.0,biodiversity_loss
Jordan,2031,0.0,biodiversity_loss
Jordan,2032,0.0,biodiversity_loss
Jordan,2033,0.0,biodiversity_loss
Jordan,2034,0.0,biodiversity_loss
Jordan,2035,0.0,biodiversity_loss
Jordan,2036,0.0,biodiversity_loss
Jordan,2037,0.0,biodiversity_loss
Jordan,2038,0.0,biodiversity_loss
Jordan,2039,0.0,biodiversity_loss
Jordan,2040,0.0,biodiversity_loss
Jordan,2041,0.0,biodiversity_loss
Jordan,2042,0.0,biodiversity_loss
Jordan,2043,0.0,biodiversity_loss
Jordan,2044,0.0,biodiversity_loss
Jordan,2045,0.0,biodiversity_loss
Kenya,2026,0.0,biodiversity_loss
Kenya,2027,0.0,biodiversity_loss
Kenya,2028,0.0,biodiversity_loss
Kenya,2029,0.0,biodiversity_loss
Kenya,2030,0.0,biodiversity_loss
Kenya,2031,0.0,biodiversity_loss
Kenya,2032,0.0,biodiversity_loss
Kenya,2033,0.0,biodiversity_loss
Kenya,2034,0.0,biodiversity_loss
Kenya,2035,0.0,biodiversity_loss
Kenya,2036,0.0,biodiversity_loss
Kenya,2037,0.0,biodiversity_loss
Kenya,2038,0.0,biodiversity_loss
Kenya,2039,0.0,biodiversity_loss
Kenya,2040,0.0,biodiversity_loss
Kenya,2041,0.0,biodiversity_loss
Kenya,2042,0.0,biodiversity_loss
Kenya,2043,0.0,biodiversity_loss
Kenya,2044,0.0,biodiversity_loss
Kenya,2045,0.0,biodiversity_loss
Kiribati,2026,0.0,biodiversity_loss
Kiribati,2027,0.0,biodiversity_loss
Kiribati,2028,0.0,biodiversity_loss
Kiribati,2029,0.0,biodiversity_loss
Kiribati,2030,0.0,biodiversity_loss
Kiribati,2031,0.0,biodiversity_loss
Kiribati,2032,0.0,biodiversity_loss
Kiribati,2033,0.0,biodiversity_loss
Kiribati,2034,0.0,biodiversity_loss
Kiribati,2035,0.0,biodiversity_loss
Kiribati,2036,0.0,biodiversity_loss
Kiribati,2037,0.0,biodiversity_loss
Kiribati,2038,0.0,biodiversity_loss
Kiribati,2039,0.0,biodiversity_loss
Kiribati,2040,0.0,biodiversity_loss
Kiribati,2041,0.0,biodiversity_loss
Kiribati,2042,0.0,biodiversity_loss
Kiribati,2043,0.0,biodiversity_loss
Kiribati,2044,0.0,biodiversity_loss
Kiribati,2045,0.0,biodiversity_loss
"Korea, Republic Of",2026,0.0,biodiversity_loss
"Korea, Republic Of",2027,0.0,biodiversity_loss
"Korea, Republic Of",2028,0.0,biodiversity_loss
"Korea, Republic Of",2029,0.0,biodiversity_loss
"Korea, Republic Of",2030,0.0,biodiversity_loss
"Korea, Republic Of",2031,0.0,biodiversity_loss
"Korea, Republic Of",2032,0.0,biodiversity_loss
"Korea, Republic Of",2033,0.0,biodiversity_loss
"Korea, Republic Of",2034,0.0,biodiversity_loss
"Korea, Republic Of",2035,0.0,biodiversity_loss
"Korea, Republic Of",2036,0.0,biodiversity_loss
"Korea, Republic Of",2037,0.0,biodiversity_loss
"Korea, Republic Of",2038,0.0,biodiversity_loss
"Korea, Republic Of",2039,0.0,biodiversity_loss
"Korea, Republic Of",2040,0.0,biodiversity_loss
"Korea, Republic Of",2041,0.0,biodiversity_loss
"Korea, Republic Of",2042,0.0,biodiversity_loss
"Korea, Republic Of",2043,0.0,biodiversity_loss
"Korea, Republic Of",2044,0.0,biodiversity_loss
"Korea, Republic Of",2045,0.0,biodiversity_loss
Kuwait,2026,0.0,biodiversity_loss
Kuwait,2027,0.0,biodiversity_loss
Kuwait,2028,0.0,biodiversity_loss
Kuwait,2029,0.0,biodiversity_loss
Kuwait,2030,0.0,biodiversity_loss
Kuwait,2031,0.0,biodiversity_loss
Kuwait,2032,0.0,biodiversity_loss
Kuwait,2033,0.0,biodiversity_loss
Kuwait,2034,0.0,biodiversity_loss
Kuwait,2035,0.0,biodiversity_loss
Kuwait,2036,0.0,biodiversity_loss
Kuwait,2037,0.0,biodiversity_loss
Kuwait,2038,0.0,biodiversity_loss
Kuwait,2039,0.0,biodiversity_loss
Kuwait,2040,0.0,biodiversity_loss
Kuwait,2041,0.0,biodiversity_loss
Kuwait,2042,0.0,biodiversity_loss
Kuwait,2043,0.0,biodiversity_loss
Kuwait,2044,0.0,biodiversity_loss
Kuwait,2045,0.0,biodiversity_loss
Lao People's Democratic Republic,2026,0.0,biodiversity_loss
Lao People's Democratic Republic,2027,0.0,biodiversity_loss
Lao People's Democratic Republic,2028,0.0,biodiversity_loss
Lao People's Democratic Republic,2029,0.0,biodiversity_loss
Lao People's Democratic Republic,2030,0.0,biodiversity_loss
Lao People's Democratic Republic,2031,0.0,biodiversity_loss
Lao People's Democratic Republic,2032,0.0,biodiversity_loss
Lao People's Democratic Republic,2033,0.0,biodiversity_loss
Lao People's Democratic Republic,2034,0.0,biodiversity_loss
Lao People's Democratic Republic,2035,0.0,biodiversity_loss
Lao People's Democratic Republic,2036,0.0,biodiversity_loss
Lao People's Democratic Republic,2037,0.0,biodiversity_loss
Lao People's Democratic Republic,2038,0.0,biodiversity_loss
Lao People's Democratic Republic,2039,0.0,biodiversity_loss
Lao People's Democratic Republic,2040,0.0,biodiversity_loss
Lao People's Democratic Republic,2041,0.0,biodiversity_loss
Lao People's Democratic Republic,2042,0.0,biodiversity_loss
Lao People's Democratic Republic,2043,0.0,biodiversity_loss
Lao People's Democratic Republic,2044,0.0,biodiversity_loss
Lao People's Democratic Republic,2045,0.0,biodiversity_loss
Latvia,2026,0.0,biodiversity_loss
Latvia,2027,0.0,biodiversity_loss
Latvia,2028,0.0,biodiversity_loss
Latvia,2029,0.0,biodiversity_loss
Latvia,2030,0.0,biodiversity_loss
Latvia,2031,0.0,biodiversity_loss
Latvia,2032,0.0,biodiversity_loss
Latvia,2033,0.0,biodiversity_loss
Latvia,2034,0.0,biodiversity_loss
Latvia,2035,0.0,biodiversity_loss
Latvia,2036,0.0,biodiversity_loss
Latvia,2037,0.0,biodiversity_loss
Latvia,2038,0.0,biodiversity_loss
Latvia,2039,0.0,biodiversity_loss
Latvia,2040,0.0,biodiversity_loss
Latvia,2041,0.0,biodiversity_loss
Latvia,2042,0.0,biodiversity_loss
Latvia,2043,0.0,biodiversity_loss
Latvia,2044,0.0,biodiversity_loss
Latvia,2045,0.0,biodiversity_loss
Liberia,2026,0.0,biodiversity_loss
Liberia,2027,0.0,biodiversity_loss
Liberia,2028,0.0,biodiversity_loss
Liberia,2029,0.0,biodiversity_loss
Liberia,2030,0.0,biodiversity_loss
Liberia,2031,0.0,biodiversity_loss
Liberia,2032,0.0,biodiversity_loss
Liberia,2033,0.0,biodiversity_loss
Liberia,2034,0.0,biodiversity_loss
Liberia,2035,0.0,biodiversity_loss
Liberia,2036,0.0,biodiversity_loss
Liberia,2037,0.0,biodiversity_loss
Liberia,2038,0.0,biodiversity_loss
Liberia,2039,0.0,biodiversity_loss
Liberia,2040,0.0,biodiversity_loss
Liberia,2041,0.0,biodiversity_loss
Liberia,2042,0.0,biodiversity_loss
Liberia,2043,0.0,biodiversity_loss
Liberia,2044,0.0,biodiversity_loss
Liberia,2045,0.0,biodiversity_loss
Lithuania,2026,0.0,biodiversity_loss
Lithuania,2027,0.0,biodiversity_loss
Lithuania,2028,0.0,biodiversity_loss
Lithuania,2029,0.0,biodiversity_loss
Lithuania,2030,0.0,biodiversity_loss
Lithuania,2031,0.0,biodiversity_loss
Lithuania,2032,0.0,biodiversity_loss
Lithuania,2033,0.0,biodiversity_loss
Lithuania,2034,0.0,biodiversity_loss
Lithuania,2035,0.0,biodiversity_loss
Lithuania,2036,0.0,biodiversity_loss
Lithuania,2037,0.0,biodiversity_loss
Lithuania,2038,0.0,biodiversity_loss
Lithuania,2039,0.0,biodiversity_loss
Lithuania,2040,0.0,biodiversity_loss
Lithuania,2041,0.0,biodiversity_loss
Lithuania,2042,0.0,biodiversity_loss
Lithuania,2043,0.0,biodiversity_loss
Lithuania,2044,0.0,biodiversity_loss
Lithuania,2045,0.0,biodiversity_loss
Luxembourg,2026,0.0,biodiversity_loss
Luxembourg,2027,0.0,biodiversity_loss
Luxembourg,2028,0.0,biodiversity_loss
Luxembourg,2029,0.0,biodiversity_loss
Luxembourg,2030,0.0,biodiversity_loss
Luxembourg,2031,0.0,biodiversity_loss
Luxembourg,2032,0.0,biodiversity_loss
Luxembourg,2033,0.0,biodiversity_loss
Luxembourg,2034,0.0,biodiversity_loss
Luxembourg,2035,0.0,biodiversity_loss
Luxembourg,2036,0.0,biodiversity_loss
Luxembourg,2037,0.0,biodiversity_loss
Luxembourg,2038,0.0,biodiversity_loss
Luxembourg,2039,0.0,biodiversity_loss
Luxembourg,2040,0.0,biodiversity_loss
Luxembourg,2041,0.0,biodiversity_loss
Luxembourg,2042,0.0,biodiversity_loss
Luxembourg,2043,0.0,biodiversity_loss
Luxembourg,2044,0.0,biodiversity_loss
Luxembourg,2045,0.0,biodiversity_loss
Madagascar,2026,0.0,biodiversity_loss
Madagascar,2027,0.0,biodiversity_loss
Madagascar,2028,0.0,biodiversity_loss
Madagascar,2029,0.0,biodiversity_loss
Madagascar,2030,0.0,biodiversity_loss
Madagascar,2031,0.0,biodiversity_loss
Madagascar,2032,0.0,biodiversity_loss
Madagascar,2033,0.0,biodiversity_loss
Madagascar,2034,0.0,biodiversity_loss
Madagascar,2035,0.0,biodiversity_loss
Madagascar,2036,0.0,biodiversity_loss
Madagascar,2037,0.0,biodiversity_loss
Madagascar,2038,0.0,biodiversity_loss
Madagascar,2039,0.0,biodiversity_loss
Madagascar,2040,0.0,biodiversity_loss
Madagascar,2041,0.0,biodiversity_loss
Madagascar,2042,0.0,biodiversity_loss
Madagascar,2043,0.0,biodiversity_loss
Madagascar,2044,0.0,biodiversity_loss
Madagascar,2045,0.0,biodiversity_loss
Malawi,2026,0.0,biodiversity_loss
Malawi,2027,0.0,biodiversity_loss
Malawi,2028,0.0,biodiversity_loss
Malawi,2029,0.0,biodiversity_loss
Malawi,2030,0.0,biodiversity_loss
Malawi,2031,0.0,biodiversity_loss
Malawi,2032,0.0,biodiversity_loss
Malawi,2033,0.0,biodiversity_loss
Malawi,2034,0.0,biodiversity_loss
Malawi,2035,0.0,biodiversity_loss
Malawi,2036,0.0,biodiversity_loss
Malawi,2037,0.0,biodiversity_loss
Malawi,2038,0.0,biodiversity_loss
Malawi,2039,0.0,biodiversity_loss
Malawi,2040,0.0,biodiversity_loss
Malawi,2041,0.0,biodiversity_loss
Malawi,2042,0.0,biodiversity_loss
Malawi,2043,0.0,biodiversity_loss
Malawi,2044,0.0,biodiversity_loss
Malawi,2045,0.0,biodiversity_loss
Malaysia,2026,0.0,biodiversity_loss
Malaysia,2027,0.0,biodiversity_loss
Malaysia,2028,0.0,biodiversity_loss
Malaysia,2029,0.0,biodiversity_loss
Malaysia,2030,0.0,biodiversity_loss
Malaysia,2031,0.0,biodiversity_loss
Malaysia,2032,0.0,biodiversity_loss
Malaysia,2033,0.0,biodiversity_loss
Malaysia,2034,0.0,biodiversity_loss
Malaysia,2035,0.0,biodiversity_loss
Malaysia,2036,0.0,biodiversity_loss
Malaysia,2037,0.0,biodiversity_loss
Malaysia,2038,0.0,biodiversity_loss
Malaysia,2039,0.0,biodiversity_loss
Malaysia,2040,0.0,biodiversity_loss
Malaysia,2041,0.0,biodiversity_loss
Malaysia,2042,0.0,biodiversity_loss
Malaysia,2043,0.0,biodiversity_loss
Malaysia,2044,0.0,biodiversity_loss
Malaysia,2045,0.0,biodiversity_loss
Maldives,2026,0.0,biodiversity_loss
Maldives,2027,0.0,biodiversity_loss
Maldives,2028,0.0,biodiversity_loss
Maldives,2029,0.0,biodiversity_loss
Maldives,2030,0.0,biodiversity_loss
Maldives,2031,0.0,biodiversity_loss
Maldives,2032,0.0,biodiversity_loss
Maldives,2033,0.0,biodiversity_loss
Maldives,2034,0.0,biodiversity_loss
Maldives,2035,0.0,biodiversity_loss
Maldives,2036,0.0,biodiversity_loss
Maldives,2037,0.0,biodiversity_loss
Maldives,2038,0.0,biodiversity_loss
Maldives,2039,0.0,biodiversity_loss
Maldives,2040,0.0,biodiversity_loss
Maldives,2041,0.0,biodiversity_loss
Maldives,2042,0.0,biodiversity_loss
Maldives,2043,0.0,biodiversity_loss
Maldives,2044,0.0,biodiversity_loss
Maldives,2045,0.0,biodiversity_loss
Mali,2026,0.0,biodiversity_loss
Mali,2027,0.0,biodiversity_loss
Mali,2028,0.0,biodiversity_loss
Mali,2029,0.0,biodiversity_loss
Mali,2030,0.0,biodiversity_loss
Mali,2031,0.0,biodiversity_loss
Mali,2032,0.0,biodiversity_loss
Mali,2033,0.0,biodiversity_loss
Mali,2034,0.0,biodiversity_loss
Mali,2035,0.0,biodiversity_loss
Mali,2036,0.0,biodiversity_loss
Mali,2037,0.0,biodiversity_loss
Mali,2038,0.0,biodiversity_loss
Mali,2039,0.0,biodiversity_loss
Mali,2040,0.0,biodiversity_loss
Mali,2041,0.0,biodiversity_loss
Mali,2042,0.0,biodiversity_loss
Mali,2043,0.0,biodiversity_loss
Mali,2044,0.0,biodiversity_loss
Mali,2045,0.0,biodiversity_loss
Malta,2026,0.0,biodiversity_loss
Malta,2027,0.0,biodiversity_loss
Malta,2028,0.0,biodiversity_loss
Malta,2029,0.0,biodiversity_loss
Malta,2030,0.0,biodiversity_loss
Malta,2031,0.0,biodiversity_loss
Malta,2032,0.0,biodiversity_loss
Malta,2033,0.0,biodiversity_loss
Malta,2034,0.0,biodiversity_loss
Malta,2035,0.0,biodiversity_loss
Malta,2036,0.0,biodiversity_loss
Malta,2037,0.0,biodiversity_loss
Malta,2038,0.0,biodiversity_loss
Malta,2039,0.0,biodiversity_loss
Malta,2040,0.0,biodiversity_loss
Malta,2041,0.0,biodiversity_loss
Malta,2042,0.0,biodiversity_loss
Malta,2043,0.0,biodiversity_loss
Malta,2044,0.0,biodiversity_loss
Malta,2045,0.0,biodiversity_loss
Mauritius,2026,0.0,biodiversity_loss
Mauritius,2027,0.0,biodiversity_loss
Mauritius,2028,0.0,biodiversity_loss
Mauritius,2029,0.0,biodiversity_loss
Mauritius,2030,0.0,biodiversity_loss
Mauritius,2031,0.0,biodiversity_loss
Mauritius,2032,0.0,biodiversity_loss
Mauritius,2033,0.0,biodiversity_loss
Mauritius,2034,0.0,biodiversity_loss
Mauritius,2035,0.0,biodiversity_loss
Mauritius,2036,0.0,biodiversity_loss
Mauritius,2037,0.0,biodiversity_loss
Mauritius,2038,0.0,biodiversity_loss
Mauritius,2039,0.0,biodiversity_loss
Mauritius,2040,0.0,biodiversity_loss
Mauritius,2041,0.0,biodiversity_loss
Mauritius,2042,0.0,biodiversity_loss
Mauritius,2043,0.0,biodiversity_loss
Mauritius,2044,0.0,biodiversity_loss
Mauritius,2045,0.0,biodiversity_loss
Mexico,2026,0.0,biodiversity_loss
Mexico,2027,0.0,biodiversity_loss
Mexico,2028,0.0,biodiversity_loss
Mexico,2029,0.0,biodiversity_loss
Mexico,2030,0.0,biodiversity_loss
Mexico,2031,0.0,biodiversity_loss
Mexico,2032,0.0,biodiversity_loss
Mexico,2033,0.0,biodiversity_loss
Mexico,2034,0.0,biodiversity_loss
Mexico,2035,0.0,biodiversity_loss
Mexico,2036,0.0,biodiversity_loss
Mexico,2037,0.0,biodiversity_loss
Mexico,2038,0.0,biodiversity_loss
Mexico,2039,0.0,biodiversity_loss
Mexico,2040,0.0,biodiversity_loss
Mexico,2041,0.0,biodiversity_loss
Mexico,2042,0.0,biodiversity_loss
Mexico,2043,0.0,biodiversity_loss
Mexico,2044,0.0,biodiversity_loss
Mexico,2045,0.0,biodiversity_loss
Mongolia,2026,0.0,biodiversity_loss
Mongolia,2027,0.0,biodiversity_loss
Mongolia,2028,0.0,biodiversity_loss
Mongolia,2029,0.0,biodiversity_loss
Mongolia,2030,0.0,biodiversity_loss
Mongolia,2031,0.0,biodiversity_loss
Mongolia,2032,0.0,biodiversity_loss
Mongolia,2033,0.0,biodiversity_loss
Mongolia,2034,0.0,biodiversity_loss
Mongolia,2035,0.0,biodiversity_loss
Mongolia,2036,0.0,biodiversity_loss
Mongolia,2037,0.0,biodiversity_loss
Mongolia,2038,0.0,biodiversity_loss
Mongolia,2039,0.0,biodiversity_loss
Mongolia,2040,0.0,biodiversity_loss
Mongolia,2041,0.0,biodiversity_loss
Mongolia,2042,0.0,biodiversity_loss
Mongolia,2043,0.0,biodiversity_loss
Mongolia,2044,0.0,biodiversity_loss
Mongolia,2045,0.0,biodiversity_loss
Montenegro,2026,0.0,biodiversity_loss
Montenegro,2027,0.0,biodiversity_loss
Montenegro,2028,0.0,biodiversity_loss
Montenegro,2029,0.0,biodiversity_loss
Montenegro,2030,0.0,biodiversity_loss
Montenegro,2031,0.0,biodiversity_loss
Montenegro,2032,0.0,biodiversity_loss
Montenegro,2033,0.0,biodiversity_loss
Montenegro,2034,0.0,biodiversity_loss
Montenegro,2035,0.0,biodiversity_loss
Montenegro,2036,0.0,biodiversity_loss
Montenegro,2037,0.0,biodiversity_loss
Montenegro,2038,0.0,biodiversity_loss
Montenegro,2039,0.0,biodiversity_loss
Montenegro,2040,0.0,biodiversity_loss
Montenegro,2041,0.0,biodiversity_loss
Montenegro,2042,0.0,biodiversity_loss
Montenegro,2043,0.0,biodiversity_loss
Montenegro,2044,0.0,biodiversity_loss
Montenegro,2045,0.0,biodiversity_loss
Montserrat,2026,0.0,biodiversity_loss
Montserrat,2027,0.0,biodiversity_loss
Montserrat,2028,0.0,biodiversity_loss
Montserrat,2029,0.0,biodiversity_loss
Montserrat,2030,0.0,biodiversity_loss
Montserrat,2031,0.0,biodiversity_loss
Montserrat,2032,0.0,biodiversity_loss
Montserrat,2033,0.0,biodiversity_loss
Montserrat,2034,0.0,biodiversity_loss
Montserrat,2035,0.0,biodiversity_loss
Montserrat,2036,0.0,biodiversity_loss
Montserrat,2037,0.0,biodiversity_loss
Montserrat,2038,0.0,biodiversity_loss
Montserrat,2039,0.0,biodiversity_loss
Montserrat,2040,0.0,biodiversity_loss
Montserrat,2041,0.0,biodiversity_loss
Montserrat,2042,0.0,biodiversity_loss
Montserrat,2043,0.0,biodiversity_loss
Montserrat,2044,0.0,biodiversity_loss
Montserrat,2045,0.0,biodiversity_loss
Morocco,2026,0.0,biodiversity_loss
Morocco,2027,0.0,biodiversity_loss
Morocco,2028,0.0,biodiversity_loss
Morocco,2029,0.0,biodiversity_loss
Morocco,2030,0.0,biodiversity_loss
Morocco,2031,0.0,biodiversity_loss
Morocco,2032,0.0,biodiversity_loss
Morocco,2033,0.0,biodiversity_loss
Morocco,2034,0.0,biodiversity_loss
Morocco,2035,0.0,biodiversity_loss
Morocco,2036,0.0,biodiversity_loss
Morocco,2037,0.0,biodiversity_loss
Morocco,2038,0.0,biodiversity_loss
Morocco,2039,0.0,biodiversity_loss
Morocco,2040,0.0,biodiversity_loss
Morocco,2041,0.0,biodiversity_loss
Morocco,2042,0.0,biodiversity_loss
Morocco,2043,0.0,biodiversity_loss
Morocco,2044,0.0,biodiversity_loss
Morocco,2045,0.0,biodiversity_loss
Mozambique,2026,0.0,biodiversity_loss
Mozambique,2027,0.0,biodiversity_loss
Mozambique,2028,0.0,biodiversity_loss
Mozambique,2029,0.0,biodiversity_loss
Mozambique,2030,0.0,biodiversity_loss
Mozambique,2031,0.0,biodiversity_loss
Mozambique,2032,0.0,biodiversity_loss
Mozambique,2033,0.0,biodiversity_loss
Mozambique,2034,0.0,biodiversity_loss
Mozambique,2035,0.0,biodiversity_loss
Mozambique,2036,0.0,biodiversity_loss
Mozambique,2037,0.0,biodiversity_loss
Mozambique,2038,0.0,biodiversity_loss
Mozambique,2039,0.0,biodiversity_loss
Mozambique,2040,0.0,biodiversity_loss
Mozambique,2041,0.0,biodiversity_loss
Mozambique,2042,0.0,biodiversity_loss
Mozambique,2043,0.0,biodiversity_loss
Mozambique,2044,0.0,biodiversity_loss
Mozambique,2045,0.0,biodiversity_loss
Myanmar,2026,0.0,biodiversity_loss
Myanmar,2027,0.0,biodiversity_loss
Myanmar,2028,0.0,biodiversity_loss
Myanmar,2029,0.0,biodiversity_loss
Myanmar,2030,0.0,biodiversity_loss
Myanmar,2031,0.0,biodiversity_loss
Myanmar,2032,0.0,biodiversity_loss
Myanmar,2033,0.0,biodiversity_loss
Myanmar,2034,0.0,biodiversity_loss
Myanmar,2035,0.0,biodiversity_loss
Myanmar,2036,0.0,biodiversity_loss
Myanmar,2037,0.0,biodiversity_loss
Myanmar,2038,0.0,biodiversity_loss
Myanmar,2039,0.0,biodiversity_loss
Myanmar,2040,0.0,biodiversity_loss
Myanmar,2041,0.0,biodiversity_loss
